national_team,official_squad_player_name,date_of_birth,official_club,candidate_transfermarkt_player_id,transfermarkt_name,match_evidence,review_status,reviewer,reviewed_at,notes
Iran,RAZAGHINIA Amirmohammad,,Esteghlal Tehran FC (IRN),1051591,Amirmohammad Razzaghinia,"Transfermarkt profile confirms Amirmohammad Razzaghinia, born 2006-04-11, Iran/Esteghlal; player ID 1051591.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Cape Verde,VOZINHA,1986-06-03,GD Chaves (POR),242277.0,Vozinha,"Transfermarkt profile confirms Vozinha (Josimar José Évora Dias), born 1986-06-03, Cape Verde/GD Chaves; local ID 242277.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence. Any source discrepancy is documented rather than silently corrected.
Cape Verde,STOPIRA,1988-05-20,SCU Torreense (POR),80486.0,Stopira,"Transfermarkt profile confirms Stopira (Ianique dos Santos Tavares), born 1988-05-20, Cape Verde/Torreense; local ID 80486.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence. Any source discrepancy is documented rather than silently corrected.
Cape Verde,PICO LOPES,1992-06-17,Shamrock Rovers FC (IRL),166158.0,Roberto Lopes,"Transfermarkt profile confirms Roberto 'Pico' Lopes, born 1992-06-17, Cape Verde/Shamrock Rovers; local ID 166158.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence. Any source discrepancy is documented rather than silently corrected.
Cape Verde,KEVIN PINA,1997-01-27,FC Krasnodar (RUS),544586.0,Kevin Lenini,"Transfermarkt profile confirms Kevin Lenini Gonçalves Pereira de Pina, born 1997-01-27, Cape Verde/FC Krasnodar; local ID 544586.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and matching Transfermarkt profile evidence.
Cape Verde,GILSON BENCHIMOL,2001-12-29,FC Akron Tolyatti (RUS),820252.0,Benchimol,"Transfermarkt profile confirms Gilson Benchimol Tavares, born 2001-12-29, Cape Verde/Akron Tolyatti; local ID 820252.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and matching Transfermarkt profile evidence.
Cape Verde,MARCIO ROSA,1997-02-23,PFC Montana (BUL),398048.0,Márcio Rosa,"Transfermarkt profile confirms Márcio Rosa, born 1997-02-23, Cape Verde/Montana; local ID 398048.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence. Any source discrepancy is documented rather than silently corrected.
Cape Verde,YANNICK SEMEDO,1995-12-29,SC Farense (POR),620307.0,Yannick Semedo,"Transfermarkt profile confirms Yannick Semedo, born 1995-12-29, Cape Verde/SC Farense; local ID 620307.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence. Any source discrepancy is documented rather than silently corrected.
Cape Verde,KELVIN PIRES,2000-06-05,SJK (FIN),662119.0,Kelvin Pires,"Transfermarkt profile confirms Kelvin Pires, born 2000-06-05, Cape Verde/SJK; local ID 662119.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence. Any source discrepancy is documented rather than silently corrected.
Saudi Arabia,NAWAF ALAQIDI,2000-05-10,Al Nassr FC (KSA),886183.0,Nawaf Al-Aqidi,"Accepted: high-confidence local match with name_score=96.2962962962963, club_score=60.60606060606061, dob_match=True, margin=125.4, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Saudi Arabia,ALI MAJRASHI,1999-10-02,Al Ahli FC (KSA),672391.0,Ali Majrashi,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=48.64864864864865.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Saudi Arabia,ABDULELAH ALAMRI,1997-01-15,Al Nassr FC (KSA),509894.0,Abdulelah Al-Amri,"Accepted: high-confidence local match with name_score=96.96969696969697, club_score=60.60606060606061, dob_match=True, margin=30.6, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Saudi Arabia,HASSAN ALTAMBAKTI,1999-02-09,Al Hilal SC (KSA),509897.0,Hassan Tambakti,"Accepted: high-confidence local match with name_score=93.75, club_score=51.28205128205128, dob_match=True, margin=121.4, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Saudi Arabia,NASSER ALDAWSARI,1998-12-19,Al Hilal SC (KSA),509911.0,Nasser Al-Dawsari,"Accepted: high-confidence local match with name_score=96.96969696969697, club_score=51.28205128205128, dob_match=True, margin=124.7, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Saudi Arabia,MUSAB ALJUWAYR,2003-06-20,Al Qadsiah FC (KSA),901181.0,Musab Al-Juwayr,"Accepted: high-confidence local match with name_score=96.55172413793103, club_score=55.81395348837209, dob_match=True, margin=124.9, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Saudi Arabia,AIMAN YAHYA,2001-05-14,Al Nassr FC (KSA),735815.0,Ayman Yahya,"Accepted: high-confidence local match with name_score=90.9090909090909, club_score=60.60606060606061, dob_match=True, margin=120.0, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Saudi Arabia,FERAS ALBRIKAN,2000-05-14,Al Ahli FC (KSA),631922.0,Firas Al-Buraikan,"Web and local records confirm Firas Al-Buraikan, born 2000-05-14, Saudi Arabia/Al-Ahli; local ID 631922.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using official FIFA squad data plus official club or Transfermarkt profile evidence. Any noted DOB discrepancy remains documented rather than silently corrected.
Saudi Arabia,SALEM ALDAWSARI,1991-08-19,Al Hilal SC (KSA),195332.0,Salem Al-Dawsari,"Accepted: high-confidence local match with name_score=96.7741935483871, club_score=51.28205128205128, dob_match=True, margin=124.5, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Saudi Arabia,SALEH ALSHEHRI,1993-11-01,Al Ittihad (KSA),242267.0,Saleh Al-Shehri,"Accepted: high-confidence local match with name_score=96.55172413793103, club_score=58.82352941176471, dob_match=True, margin=125.4, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Saudi Arabia,NAWAF BU WASHL,1999-09-16,Al Nassr FC (KSA),821377.0,Nawaf Boushal,"Transfermarkt profile confirms Nawaf Boushal, born 1999-09-16, Saudi Arabia/Al-Nassr; local ID 821377.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and matching Transfermarkt profile evidence.
Saudi Arabia,HASSAN KADISH,1992-09-26,Al Ittihad (KSA),260859.0,Hassan Kadesh,"Accepted: high-confidence local match with name_score=92.3076923076923, club_score=58.82352941176471, dob_match=True, margin=121.1, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Saudi Arabia,ABDULLAH ALKHAIBARI,1996-08-16,Al Nassr FC (KSA),437903.0,Abdullah Al-Khaibari,"Accepted: high-confidence local match with name_score=97.43589743589743, club_score=60.60606060606061, dob_match=True, margin=27.4, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Saudi Arabia,ZIYAD ALJOHANI,2001-11-11,Al Ahli FC (KSA),901079.0,Ziyad Al-Johani,"Accepted: high-confidence local match with name_score=96.55172413793103, club_score=48.64864864864865, dob_match=True, margin=123.8, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Saudi Arabia,KHALID ALGHANNAM,2000-11-08,Al Ettifaq FC (KSA),631923.0,Khalid Al-Ghannam,"Transfermarkt profile confirms Khalid Al-Ghannam, Saudi winger at Al-Ettifaq; local ID 631923. FIFA and public sources differ by one day on DOB, so identity accepted but DOB discrepancy retained.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using official FIFA squad data plus official club or Transfermarkt profile evidence. Any noted DOB discrepancy remains documented rather than silently corrected.
Saudi Arabia,ALA ALHAJJI,1995-12-03,Neom SC (KSA),443937.0,Alaa Hejji,"Transfermarkt profile confirms Alaa Hejji, born 1995-12-03, Saudi Arabia/NEOM SC; local ID 443937.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified against current Transfermarkt profile evidence. Any stale local metadata is documented rather than silently ignored.
Saudi Arabia,ABDULLAH ALHAMDDAN,1999-09-13,Al Nassr FC (KSA),68626.0,Abdullah Al-Hamdan,"Transfermarkt profile confirms Abdullah Al-Hamdan, Saudi forward at Al-Nassr; local ID 68626. Public sources differ by one day on DOB, so identity accepted but discrepancy retained.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using official FIFA squad data plus official club or Transfermarkt profile evidence. Any noted DOB discrepancy remains documented rather than silently corrected.
Saudi Arabia,MOHAMMED ALOWAIS,1991-10-10,Al Ula Saudi FC (KSA),262845.0,Mohammed Al-Owais,"Accepted: high-confidence local match with name_score=96.96969696969697, club_score=46.51162790697675, dob_match=True, margin=25.6, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Saudi Arabia,AHMED ALKASSAR,1991-05-08,Al Qadsiah FC (KSA),177956.0,Ahmed Al-Kassar,"Accepted: high-confidence local match with name_score=96.55172413793103, club_score=55.81395348837209, dob_match=True, margin=124.9, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Saudi Arabia,MOTEB ALHARBI,2000-02-20,Al Hilal SC (KSA),869509.0,Moteb Al-Harbi,"Transfermarkt profile confirms Moteb Al-Harbi, Saudi left-back at Al-Hilal; local ID 869509. Public sources differ by one day on DOB, so identity accepted but discrepancy retained.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using official FIFA squad data plus official club or Transfermarkt profile evidence. Any noted DOB discrepancy remains documented rather than silently corrected.
Saudi Arabia,JEHAD THIKRI,2001-07-21,Al Qadsiah FC (KSA),901334.0,Jehad Thakri,"Accepted: high-confidence local match with name_score=91.66666666666666, club_score=55.81395348837209, dob_match=True, margin=120.0, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Saudi Arabia,MOHAMMED ABU ALSHAMAT,2002-08-11,Al Qadsiah FC (KSA),1181852.0,Mohammed Abu Al-Shamat,"Accepted: high-confidence local match with name_score=97.67441860465115, club_score=55.81395348837209, dob_match=True, margin=126.0, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Spain,GRIMALDO Alex,1995-09-20,,193082.0,Alejandro Grimaldo,"Transfermarkt profile confirms Alejandro Grimaldo García, born 1995-09-20, Spain/Bayer Leverkusen; local ID 193082.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and matching Transfermarkt profile evidence.
France,KANTE Ngolo,1991-03-29,Fenerbahçe SK (TUR),225083.0,N'Golo Kanté,"Accepted: high-confidence local match with name_score=95.65217391304348, club_score=68.57142857142857, dob_match=True, margin=125.9, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iraq,AKAM HASHIM,1998-08-16,Al Zawra'a SC (IRQ),933541.0,Akam Hashem,"Accepted: high-confidence local match with name_score=90.9090909090909, club_score=0, dob_match=True, margin=110.9, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iraq,MUNAF YOUNUS,1996-11-16,Al Shorta SC (IRQ),945266.0,Manaf Younis,"Transfermarkt profile confirms Manaf Younis, born 1996-11-16, Iraqi centre-back at Al-Shorta; local ID 945266.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using official FIFA squad data plus official club or Transfermarkt profile evidence. Any noted DOB discrepancy remains documented rather than silently corrected.
Iraq,IBRAHIM BAYESH,2000-05-01,Al Dhafra SCC (UAE),560957.0,Ibrahim Bayesh,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iraq,ALI ALHAMADI,2002-03-01,Luton Town FC (ENG),610581.0,Ali Al-Hamadi,"Accepted: high-confidence local match with name_score=96.0, club_score=86.95652173913044, dob_match=True, margin=129.0, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iraq,AHMED MAKNAZI,2001-09-24,Al Karma SC (IRQ),881506,Ahmed Maknzi,"Transfermarkt profile confirms Ahmed Hasan Maknzi, born 2001-09-24, Iraq/Al-Karma; player ID 881506.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Iraq,AMIR ALAMMARI,1997-07-27,KS Cracovia (POL),303766.0,Amir Al-Ammari,"Accepted: high-confidence local match with name_score=96.2962962962963, club_score=45.833333333333336, dob_match=True, margin=123.2, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iraq,AHMED BASIL,1996-08-19,Al Shorta SC (IRQ),560952.0,Ahmed Basil Fadhil,"Transfermarkt profile confirms Ahmed Basil Fadhil, born 1996-08-19, Iraq/Al-Shorta; local ID 560952.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified against current Transfermarkt profile evidence. Any stale local metadata is documented rather than silently ignored.
Iraq,ZAID ISMAEL,2002-01-03,Al Talaba SC (IRQ),1132850.0,Zaid Ismail,"Accepted: high-confidence local match with name_score=90.9090909090909, club_score=0, dob_match=True, margin=110.9, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iraq,FRANS PUTROS,1993-07-14,Persib Bandung (IDN),166460.0,Frans Dhia Putros,"Transfermarkt profile confirms Frans Putros, born 1993-07-14, Iraq international; local ID 166460.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using official FIFA squad data plus official club or Transfermarkt profile evidence. Any noted DOB discrepancy remains documented rather than silently corrected.
Norway,NYLAND Orjan,1990-09-10,Sevilla FC (ESP),73517.0,Ørjan Nyland,"Accepted: high-confidence local match with name_score=95.65217391304348, club_score=51.42857142857142, dob_match=True, margin=123.4, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Norway,OSTIGARD Leo,1999-11-28,Genoa CFC (ITA),367284.0,Leo Østigård,"Accepted: high-confidence local match with name_score=95.65217391304348, club_score=40.0, dob_match=True, margin=121.7, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Norway,MOLLER WOLFE David,2002-04-23,Wolverhampton Wanderers FC (ENG),661427.0,David Møller Wolfe,"Accepted: high-confidence local match with name_score=94.44444444444444, club_score=79.36507936507937, dob_match=True, margin=126.3, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Norway,SORLOTH Alexander,1995-12-05,Atlético De Madrid (ESP),238407.0,Alexander Sørloth,"Accepted: high-confidence local match with name_score=94.11764705882352, club_score=76.59574468085107, dob_match=True, margin=125.6, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Norway,ODEGAARD Martin,1998-12-17,Arsenal FC (ENG),316264.0,Martin Ødegaard,"Accepted: high-confidence local match with name_score=96.55172413793103, club_score=58.06451612903225, dob_match=True, margin=125.3, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Norway,STRAND LARSEN Jorgen,2000-02-06,Crystal Palace FC (ENG),429983.0,Jørgen Strand Larsen,"Accepted: high-confidence local match with name_score=95.0, club_score=71.11111111111111, dob_match=True, margin=125.7, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Norway,BJORKAN Fredrik Andre,1998-08-21,FK Bodø/Glimt (NOR),364938.0,Fredrik Bjørkan,"Transfermarkt profile confirms Fredrik André Bjørkan, born 1998-08-21, Norway/FK Bodø-Glimt; local ID 364938.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and matching Transfermarkt profile evidence.
Norway,HOLMGREN PEDERSEN Marcus,2000-07-16,Torino FC (ITA),583404.0,Marcus Pedersen,"Transfermarkt profile confirms Marcus Holmgren Pedersen, born 2000-07-16, Norway/Torino; local ID 583404.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and matching Transfermarkt profile evidence.
Norway,HEGGEM Torbjorn,1999-01-12,Bologna FC (ITA),464469.0,Torbjørn Heggem,"Accepted: high-confidence local match with name_score=93.33333333333333, club_score=50.0, dob_match=True, margin=120.8, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Senegal,GUEYE Idrissa Gana,1989-09-26,Everton FC (ENG),126665.0,Idrissa Gueye,"Transfermarkt profile confirms Idrissa Gana Gueye, born 1989-09-26, Senegal/Everton; local ID 126665.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using official FIFA squad data plus official club or Transfermarkt profile evidence. Any noted DOB discrepancy remains documented rather than silently corrected.
Senegal,DIOUF El Hadji Malick,2004-12-29,West Ham United FC (ENG),1111589.0,El Hadji Malick Diouf,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=72.34042553191489.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Algeria,MASTIL Melvin,2000-02-19,FC Stade Nyonnais (SUI),534398.0,Melvin Mastil,"Transfermarkt profile confirms Melvin Mastil, born 2000-02-19, Algeria/FC Stade Nyonnais; local ID 534398.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified against current Transfermarkt profile evidence. Any stale local metadata is documented rather than silently ignored.
Algeria,BENBOT Oussama,1994-10-11,USM Alger (ALG),437982.0,Oussama Benbout,"Accepted: high-confidence local match with name_score=96.55172413793103, club_score=0, dob_match=True, margin=116.6, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Algeria,BELGHALI Rak,2002-06-07,Hellas Verona FC (ITA),864306.0,Rafik Belghali,"Accepted: high-confidence local match with name_score=92.3076923076923, club_score=69.76744186046511, dob_match=True, margin=122.8, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Austria,MWENE Phillip,1994-01-29,1. FSV Mainz 05 (GER),127573.0,Phillipp Mwene,"Accepted: high-confidence local match with name_score=96.2962962962963, club_score=50.0, dob_match=True, margin=123.8, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Austria,SCHOEPF Alessandro,1994-02-07,Wolfsberger AC (AUT),118397.0,Alessandro Schöpf,"Accepted: high-confidence local match with name_score=97.14285714285714, club_score=50.90909090909091, dob_match=True, margin=124.8, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Jordan,YAZEED ABULAILA,,Al Hussein SC (JOR),261850.0,Yazeed Abulaila,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Jordan,MOHAMMAD ABUHASHEESH,,Al Karma SC (IRQ),895249.0,Mohammad Abu Hasheesh,Accepted after official FIFA squad verification: official FIFA DOB exact; name similarity 97.6; club similarity 0.0; matching nationality; FIFA PDF page 26.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Jordan,ABDALLAH NASIB,,Al Zawra'a SC (IRQ),882197.0,Abdallah Nasib,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Jordan,HUSAM ABUDAHAB,,Al Faisaly SC (JOR),895291.0,Husam Abu Dahab,Accepted after official FIFA squad verification: official FIFA DOB exact; name similarity 96.6; club similarity 0.0; matching nationality; FIFA PDF page 26.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Jordan,YAZAN ALARAB,,FC Seoul (KOR),539961.0,Yazan Al-Arab,Accepted after official FIFA squad verification: official FIFA DOB exact; name similarity 96.0; club similarity 58.1; matching nationality; FIFA PDF page 26.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Jordan,AMER JAMOUS,,Al Zawra'a SC (IRQ),744040.0,Amer Jamous,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Jordan,MOHAMMAD ABUZRAIQ,,Raja Casablanca (MAR),677986,Shararh,"Transfermarkt profile confirms Shararh is the Jordan winger matching Mohammad Abuzraiq, born 1997-12-30, Raja Casablanca; player ID 677986.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Jordan,NOOR ALRAWABDEH,,Selangor FC (MAS),561485.0,Noor Al-Rawabdeh,Accepted after official FIFA squad verification: official FIFA DOB exact; name similarity 96.8; club similarity 0.0; matching nationality; FIFA PDF page 26.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Jordan,ALI OLWAN,,Al Sailiya SC (QAT),664057.0,Ali Olwan,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Jordan,MOUSA ALTAMARI,,Stade Rennais FC (FRA),551505.0,Mousa Tamari,Accepted after official FIFA squad verification: official FIFA DOB exact; name similarity 92.3; club similarity 76.6; matching nationality; FIFA PDF page 26.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Jordan,ODEH FAKHOURY,,Pyramids FC (EGY),1252820.0,Odeh Fakhoury,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Jordan,NOUR BANIATEYAH,,Al Faisaly SC (JOR),261837,Noor Bane Ataya,"Transfermarkt profile confirms Noor Bane Ataya, born 1993-01-25, Jordan/Al-Faisaly; player ID 261837.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Jordan,MAHMOUD ALMARDI,,Al Hussein SC (JOR),401086.0,Mahmoud Al-Mardi,Accepted after official FIFA squad verification: official FIFA DOB exact; name similarity 96.8; club similarity 0.0; matching nationality; FIFA PDF page 26.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Jordan,RAJAEI AYED,,Al Hussein SC (JOR),261842.0,Rajaei Ayed,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Jordan,IBRAHIM SADEH,,Al Karma SC (IRQ),709974.0,Ibrahim Saadeh,Accepted after official FIFA squad verification: official FIFA DOB exact; name similarity 96.3; club similarity 0.0; matching nationality; FIFA PDF page 26.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Jordan,MOHAMMAD ABUALNADI,,Selangor FC (MAS),658052.0,Mohammad Abualnadi,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Jordan,SALEEM OBAID,,Al Hussein SC (JOR),658807.0,Saleem Obaid,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Jordan,MOHAMMAD ABUGHOUSH,,Al Hussein SC (JOR),1252806,Mohammad Abu Ghoush,"Transfermarkt profile confirms Mohammad Abu Ghoush, born 2005-07-13, Jordan/Al-Hussein; player ID 1252806.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
